State,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,State Name,Footnote,Footnote Symbol,Predicted Value
SC,2021,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",1312,100,0.057781803,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1320
SC,2021,April,12 month-ending,Percent with drugs specified,98.32109129,100,0.057781803,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,
SC,2021,April,12 month-ending,Heroin (T40.1),205,100,0.057781803,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,206
SC,2021,April,12 month-ending,Number of Deaths,64034,100,0.057781803,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,
SC,2021,April,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",484,100,0.057781803,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,487
SC,2021,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),442,100,0.057781803,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,445
SC,2021,April,12 month-ending,Cocaine (T40.5),358,100,0.057781803,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,361
SC,2021,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",451,100,0.053956264,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,454
SC,2021,August,12 month-ending,Methadone (T40.3),65,100,0.053956264,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,66
SC,2021,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1556,100,0.053956264,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1563
SC,2021,August,12 month-ending,Psychostimulants with abuse potential (T43.6),717,100,0.053956264,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,723
SC,2021,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1599,100,0.053956264,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1605
SC,2021,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),397,100,0.053956264,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,400
SC,2021,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",1378,100,0.053956264,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1386
SC,2021,August,12 month-ending,Cocaine (T40.5),388,100,0.053956264,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,391
SC,2021,August,12 month-ending,Number of Deaths,63014,100,0.053956264,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,
SC,2021,August,12 month-ending,Heroin (T40.1),165,100,0.053956264,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,166
SC,2021,August,12 month-ending,Number of Drug Overdose Deaths,1980,100,0.053956264,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1984
SC,2021,August,12 month-ending,Percent with drugs specified,98.43434343,100,0.053956264,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,
SC,2021,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",433,100,0.040443636,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,435
SC,2021,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1694,100,0.040443636,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1699
SC,2021,December,12 month-ending,Number of Deaths,64287,100,0.040443636,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,
SC,2021,December,12 month-ending,Methadone (T40.3),69,100,0.040443636,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,70
SC,2021,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1732,100,0.040443636,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1735
SC,2021,December,12 month-ending,Psychostimulants with abuse potential (T43.6),778,100,0.040443636,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,783
SC,2021,December,12 month-ending,Number of Drug Overdose Deaths,2166,100,0.040443636,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,2167
SC,2021,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",1528,100,0.040443636,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1534
SC,2021,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),373,100,0.040443636,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,375
SC,2021,December,12 month-ending,Heroin (T40.1),136,100,0.040443636,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,137
SC,2021,December,12 month-ending,Percent with drugs specified,98.15327793,100,0.040443636,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,
SC,2021,December,12 month-ending,Cocaine (T40.5),446,100,0.040443636,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,448
SC,2021,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1403,100,0.056457304,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1410
SC,2021,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",473,100,0.056457304,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,476
SC,2021,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1464,100,0.056457304,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1470
SC,2021,February,12 month-ending,Number of Deaths,63765,100,0.056457304,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,
SC,2021,February,12 month-ending,Heroin (T40.1),222,100,0.056457304,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,223
SC,2021,February,12 month-ending,Percent with drugs specified,98.16768462,100,0.056457304,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,
SC,2021,February,12 month-ending,Psychostimulants with abuse potential (T43.6),578,100,0.056457304,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,583
SC,2021,February,12 month-ending,Cocaine (T40.5),345,100,0.056457304,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,348
SC,2021,February,12 month-ending,Number of Drug Overdose Deaths,1801,100,0.056457304,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1805
SC,2021,February,12 month-ending,Methadone (T40.3),50,100,0.056457304,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,51
SC,2021,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",1211,100,0.056457304,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1218
SC,2021,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),433,100,0.056457304,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,436
SC,2021,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1443,100,0.055751127,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1448
SC,2021,January,12 month-ending,Methadone (T40.3),45,100,0.055751127,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,46
SC,2021,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),434,100,0.055751127,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,437
SC,2021,January,12 month-ending,Percent with drugs specified,98.143982,100,0.055751127,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,
SC,2021,January,12 month-ending,Psychostimulants with abuse potential (T43.6),573,100,0.055751127,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,578
SC,2021,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1376,100,0.055751127,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1382
SC,2021,January,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",470,100,0.055751127,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,473
SC,2021,January,12 month-ending,Number of Drug Overdose Deaths,1778,100,0.055751127,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1782
SC,2021,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",1184,100,0.055751127,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1191
SC,2021,January,12 month-ending,Number of Deaths,62779,100,0.055751127,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,
SC,2021,January,12 month-ending,Cocaine (T40.5),357,100,0.055751127,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,360
SC,2021,January,12 month-ending,Heroin (T40.1),231,100,0.055751127,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,232
SC,2021,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1582,100,0.05889469,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1588
SC,2021,July,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",453,100,0.05889469,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,456
